,County,Population_Estimate,Population_Male,Population_Female,MEDIAN_AGE_TOT,Age017_Per_Pop_Est,Age1844_Per_Pop_Est,Age4554_Per_Pop_Est,Age_5564_Per_Pop_Est,Age_65_plus_Per_Pop_Est,Pop_Female_Ratio,Pop_Male_Ratio,State,Confirmed,Deaths,Active,Incidence_Rate,Lethality_Rate,FIPS,Public_Health_Region,Health_Service_Region,Metro_Area_Metro,Metro_Area_Non-Metro,NCHS_Urban_Rural_Classification_2013_Large Central Metro,NCHS_Urban_Rural_Classification_2013_Large Fringe Metro,NCHS_Urban_Rural_Classification_2013_Medium Metro,NCHS_Urban_Rural_Classification_2013_Micropolitan,NCHS_Urban_Rural_Classification_2013_Non-core,NCHS_Urban_Rural_Classification_2013_Small Metro,White,Black,American_Indian_Alaskan_Native,Asian,Native_Hawaiian_Other_Pacific_Islander,Two_Or_More_Races,White_Pop_Ratio,Black_Pop_Ratio,American_Indian_Alaskan_Native_Pop_Ratio,Asian_Pop_Ratio,Native_Hawaiian_Other_Pacific_Islander_Pop_Ratio,Two_Or_More_Races_Pop_Ratio,Social_Distancing_Score_B-,Social_Distancing_Score_C,Social_Distancing_Score_C-,Social_Distancing_Score_D,Social_Distancing_Score_D+,Social_Distancing_Score_D-,Social_Distancing_Score_F,Per_Capita_Income,Median_Household_Income,Percent_Population_Poverty,Percentage_High_School_Graduate_Or_Higher,Percentage_Bachelors_Degree_Or_Higher,Unemployment_Rate_Percentage,Land_Area,Percent_Urban,Percent_Rural,Trauma_Area_Letter,Service_Area_RAC,Trauma_Service_Area_Population_Estimate,Total_Staffed_Hospital_Beds,Available_Hospital_Beds,Available_ICU_Beds,Available_Ventilators,Total_Staffed_Hospital_Beds_Ratio,Available_Hospital_Beds_Ratio,Available_ICU_Beds_Ratio,Available_Ventilators_Ratio,Medicaid_Caseload,Nursing_Homes_With_Cases_In_HSR,Assisted_Living_Facilities_With_Cases_In_HSR,# Uninsured,Medicaid_Caseload_Ratio,Confirmed_Per_Capita,Deaths_Per_Capita,Population_Density
156,Madison,14284,8226,6058,34.7,0.21240548865863904,0.42145057406888825,0.10571268552226268,0.10193223186782414,0.15849901988238588,0.42411089330719687,0.5758891066928031,Texas,240.0,0.0,240.0,1680.2016241949036,0.0,48313.0,7.0,7,0,1,0,0,0,0,1,0,10864,2870,170,114,11,255,0.7605712685522262,0.2009241108933072,0.011901428171380566,0.00798095771492579,0.0007700924110893308,0.01785214225707085,0,0,0,0,0,0,1,30435,45445,17.9,77.6,12.3,4.6,466.1,32.6,67.4,N,Brazos_Valley_RAC_N,360335,533,123,8,42,0.0014791790972289675,0.00034134902243745404,2.220156243495636e-05,0.0001165582027835209,2024.0,87.0,45.0,2078,0.14169700364043686,0.016802016241949033,0.0,30.645784166487875
157,Marion,9854,4836,5018,51.1,0.180840267911508,0.2536025979297747,0.12045869697584737,0.17140247615181653,0.27369596103105337,0.5092348284960422,0.49076517150395776,Texas,116.0,7.0,109.0,1177.186929165821,6.0344827586206895,48315.0,4.0,4/5N,0,1,0,0,0,0,1,0,7345,2055,126,92,3,233,0.7453825857519789,0.20854475339963466,0.012786685609904607,0.009336310127866856,0.0003044448954739192,0.02364522021514106,0,0,1,0,0,0,0,38063,38011,21.9,80.3,12.7,5.7,380.9,0.0,100.0,G,Piney_Woods_RAC_G,968611,1993,319,23,229,0.0020575855529206253,0.00032933757721107854,2.374534255753858e-05,0.00023642101937723192,1818.0,101.0,22.0,1408,0.18449360665719505,0.01177186929165821,0.0007103714227724782,25.870307167235495
158,Martin,5771,2896,2875,32.6,0.3134638710795356,0.34396118523652747,0.11349852711835037,0.11488476867094091,0.11419164789464564,0.49818055796222493,0.5018194420377751,Texas,42.0,1.0,41.0,727.7768151100328,2.380952380952381,48317.0,9.0,9/10,1,0,0,0,0,0,0,1,5398,171,94,31,5,72,0.9353664876104661,0.029630913186622768,0.01628833824293883,0.005371686016288338,0.0008664009703690869,0.01247617397331485,0,1,0,0,0,0,0,56021,56484,13.6,77.3,19.3,3.2,915.0,0.0,100.0,J,Texas_J_RAC_J,526736,1754,770,48,172,0.0033299413748063547,0.0014618328726344887,9.112724400838371e-05,0.00032653929103004163,658.0,47.0,19.0,1119,0.11401836770057182,0.007277768151100329,0.00017328019407381737,6.307103825136612
159,Mason,4274,2186,2088,49.5,0.20191857744501637,0.2552643893308376,0.10645765091249415,0.14389330837622835,0.2924660739354235,0.4885353299017314,0.5114646700982686,Texas,38.0,0.0,38.0,889.0968647636874,0.0,48319.0,9.0,9/10,0,1,0,0,0,0,1,0,4131,38,32,14,12,47,0.9665418811417875,0.008890968647636874,0.007487131492746842,0.003275620028076743,0.0028076743097800653,0.010996724379971923,0,1,0,0,0,0,0,44601,49560,12.7,89.1,23.7,3.3,928.8,0.0,100.0,K,Concho_Valley_RAC_K,179457,369,167,4,27,0.00205620287868403,0.0009305850426564581,2.2289462099555882e-05,0.0001504538691720022,340.0,47.0,19.0,842,0.0795507721104352,0.008890968647636874,0.0,4.601636520241172
160,Matagorda,36643,18425,18218,37.8,0.25557405234287583,0.32407281063231724,0.108151625139863,0.1377889364953743,0.17441257538956964,0.4971754496083836,0.5028245503916164,Texas,566.0,5.0,561.0,1544.633354255929,0.88339222614841,48321.0,6.0,6/5S,0,1,0,0,0,1,0,0,30644,4124,496,706,46,627,0.8362852386540404,0.11254537019348852,0.013536009606200366,0.019266981415277135,0.001255355729607292,0.01711104440138635,0,0,0,1,0,0,0,40596,48830,18.4,77.7,15.2,7.2,1092.9,63.58,36.42,Q,Southeast_Texas_Trauma_RAC_Q,6688587,6905,1243,70,915,0.001032355563290124,0.00018583895223310993,1.0465588621333625e-05,0.0001368001941217181,6377.0,186.0,147.0,6609,0.17403051060229785,0.015446333542559289,0.00013645170973992305,33.52822765120322
161,Maverick,58722,29442,29280,29.8,0.30950921290146793,0.37166649637273935,0.10999284765505261,0.08957460576955825,0.11925683730118183,0.49862061918871975,0.5013793808112803,Texas,1440.0,26.0,1414.0,2452.2325533871467,1.8055555555555554,48323.0,8.0,8,0,1,0,0,0,1,0,0,56474,418,1053,417,21,339,0.9617179251387895,0.007118286161915466,0.017931950546643507,0.007101256769183611,0.00035761724736895883,0.005772964136098907,0,0,0,1,0,0,0,30505,35594,25.9,58.7,11.7,9.3,1279.5,90.74,9.26,P,Southwest_Texas_RAC_P,2945792,5681,715,101,695,0.0019285136221430434,0.00024271910576171025,3.428619535934649e-05,0.00023592976014599808,15506.0,128.0,55.0,13501,0.26405776370014644,0.024522325533871462,0.0004427642110282347,45.89449003516999
162,Medina,51584,26629,24955,39.4,0.22892757444168735,0.3363833746898263,0.12874147022332505,0.13618563895781638,0.1697619416873449,0.48377403846153844,0.5162259615384616,Texas,546.0,8.0,538.0,1058.467741935484,1.465201465201465,48325.0,8.0,8,1,0,0,1,0,0,0,0,48138,1604,527,454,96,765,0.9331963399503722,0.031094913151364763,0.010216346153846154,0.008801178660049628,0.0018610421836228288,0.014830179900744417,0,0,0,0,0,1,0,39403,59304,12.3,82.5,19.4,3.8,1325.4,38.44,61.56,P,Southwest_Texas_RAC_P,2945792,5681,715,101,695,0.0019285136221430434,0.00024271910576171025,3.428619535934649e-05,0.00023592976014599808,6578.0,128.0,55.0,6717,0.1275201612903226,0.010584677419354838,0.00015508684863523573,38.91957145012826
163,Menard,2138,1066,1072,53.8,0.18054256314312442,0.2291861552853134,0.10056127221702525,0.1627689429373246,0.3269410664172123,0.5014031805425632,0.49859681945743684,Texas,16.0,0.0,16.0,748.3629560336763,0.0,48327.0,9.0,9/10,0,1,0,0,0,0,1,0,2033,37,36,4,0,28,0.95088868101029,0.017305893358278764,0.01683816651075772,0.0018709073900841909,0.0,0.013096351730589336,0,1,0,0,0,0,0,35311,35881,21.6,78.9,15.1,4.8,902.0,0.0,100.0,K,Concho_Valley_RAC_K,179457,369,167,4,27,0.00205620287868403,0.0009305850426564581,2.2289462099555882e-05,0.0001504538691720022,266.0,47.0,19.0,375,0.1244153414405987,0.007483629560336763,0.0,2.3702882483370287
164,Midland,176832,89761,87071,32.1,0.285604415490409,0.40604076185305826,0.10123733260948245,0.10284903184943901,0.1042684581976113,0.4923939106044155,0.5076060893955845,Texas,1805.0,33.0,1772.0,1020.7428519724936,1.8282548476454294,48329.0,9.0,9/10,1,0,0,0,0,0,0,1,155319,12205,2070,4012,216,3010,0.8783421552660152,0.0690203130655085,0.011706026058631922,0.022688201230546507,0.0012214983713355048,0.01702180600796236,0,0,0,0,0,0,1,124455,80189,10.1,83.4,26.2,3.0,900.4,87.71,12.29,J,Texas_J_RAC_J,526736,1754,770,48,172,0.0033299413748063547,0.0014618328726344887,9.112724400838371e-05,0.00032653929103004163,15418.0,47.0,19.0,29225,0.08719010133912414,0.010207428519724936,0.00018661780673181325,196.39271434917814
165,Milam,24823,12255,12568,42.3,0.23760222374410828,0.293115256012569,0.116424283930226,0.1415622608065101,0.21129597550658663,0.5063046368287475,0.49369536317125245,Texas,273.0,2.0,271.0,1099.786488337429,0.7326007326007326,48331.0,7.0,7,0,1,0,0,0,0,1,0,21459,2359,328,241,17,419,0.8644805220964428,0.09503283245377271,0.013213551947790355,0.009708737864077669,0.0006848487290013294,0.01687950690891512,0,0,0,1,0,0,0,36135,46720,15.6,80.3,15.7,5.0,1016.7,43.82,56.18,L,Central_Texas_RAC_L,490708,1006,233,10,136,0.002050099040569952,0.00047482413166282186,2.0378718097116818e-05,0.00027715056612078874,3953.0,87.0,45.0,4003,0.1592474721024856,0.01099786488337429,8.057043870603875e-05,24.415265073276284
166,Mills,4873,2436,2437,49.8,0.2041863328545044,0.2450235994254053,0.11430330391955675,0.14590601272316847,0.2905807510773651,0.5001026061974143,0.4998973938025857,Texas,13.0,0.0,13.0,266.776113277242,0.0,48333.0,7.0,7,0,1,0,0,0,0,1,0,4685,57,49,20,1,61,0.9614200697722143,0.011697106505232917,0.010055407346603734,0.004104247896572953,0.00020521239482864764,0.012517956084547506,0,1,0,0,0,0,0,37153,47068,14.6,83.1,22.8,3.5,748.2,0.0,100.0,L,Central_Texas_RAC_L,490708,1006,233,10,136,0.002050099040569952,0.00047482413166282186,2.0378718097116818e-05,0.00027715056612078874,594.0,87.0,45.0,903,0.12189616252821671,0.0026677611327724196,0.0,6.512964448008553
167,Mitchell,8545,5176,3369,35.3,0.20631948507899356,0.426214160327677,0.11983616149795202,0.10029256875365711,0.1473376243417203,0.3942656524283207,0.6057343475716793,Texas,41.0,0.0,41.0,479.81275599765945,0.0,48335.0,2.0,2/3,0,1,0,0,0,0,1,0,7075,1023,153,65,12,217,0.8279695728496197,0.11971913399648917,0.017905207723815098,0.0076067875950848445,0.0014043300175541251,0.025394967817437098,0,1,0,0,0,0,0,31913,48529,21.4,74.8,11.1,5.5,911.1,63.26,36.74,D,Big_Country_RAC_D,306972,1643,604,29,79,0.005352279686746674,0.001967606166034687,9.447115697848664e-05,0.0002573524621138084,1039.0,261.0,152.0,1184,0.12159157401989468,0.004798127559976595,0.0,9.378772911864779
168,Montague,19818,9735,10083,43.9,0.22449288525582803,0.28741548087597135,0.12079927338782924,0.14305177111716622,0.22424058936320518,0.5087798970632758,0.4912201029367242,Texas,45.0,1.0,44.0,227.06630336058132,2.2222222222222223,48337.0,2.0,2/3,0,1,0,0,0,0,1,0,18913,167,274,97,13,354,0.9543344434352609,0.008426682813603795,0.013825814915733172,0.004894540316883641,0.0006559693208194571,0.01786254919769906,0,0,0,1,0,0,0,42074,50542,13.8,82.1,14.8,4.0,930.9,41.06,58.94,C,North_Texas_RAC_C,219793,1050,237,14,30,0.0047772222045288065,0.0010782872975936449,6.369629606038409e-05,0.00013649206298653734,2501.0,261.0,152.0,3570,0.12619840548995861,0.002270663033605813,5.045917852457362e-05,21.289075088623914
169,Montgomery,607391,300569,306822,37.1,0.260853387686021,0.3473989571791482,0.134004290481749,0.12363370547143437,0.1341096591816474,0.5051474256286314,0.4948525743713687,Texas,5597.0,53.0,5544.0,921.4822083303836,0.9469358584956227,48339.0,6.0,6/5S,1,0,0,1,0,0,0,0,533645,35538,5925,19784,733,11766,0.878585622770176,0.05850926339046841,0.009754836670283228,0.03257209935609846,0.0012068008910240686,0.019371376921949783,0,0,0,0,0,0,1,63605,77598,9.3,86.8,33.0,4.3,1042.3,77.27,22.73,Q,Southeast_Texas_Trauma_RAC_Q,6688587,6905,1243,70,915,0.001032355563290124,0.00018583895223310993,1.0465588621333625e-05,0.0001368001941217181,58198.0,186.0,147.0,85425,0.09581636869825204,0.009214822083303835,8.72584546033774e-05,582.7410534395088
170,Moore,20940,10861,10079,31.6,0.31757402101241644,0.3560171919770774,0.109360076408787,0.10377268385864374,0.11327602674307545,0.4813276026743075,0.5186723973256925,Texas,978.0,15.0,963.0,4670.487106017192,1.5337423312883436,48341.0,1.0,1,0,1,0,0,0,1,0,0,18041,885,370,1305,48,291,0.861556829035339,0.042263610315186245,0.01766953199617956,0.062320916905444126,0.002292263610315186,0.013896848137535816,0,0,0,1,0,0,0,41275,53785,12.2,63.9,13.5,2.9,899.7,83.19,16.81,A,Panhandle_RAC_A,440127,1306,467,68,112,0.002967325340185901,0.001061057376620839,0.0001545008599790515,0.00025447200467137895,2596.0,50.0,23.0,5428,0.12397325692454632,0.04670487106017192,0.0007163323782234957,23.274424808269423
171,Morris,12388,5947,6441,42.7,0.2306264126574104,0.2949628672909267,0.11147885050048434,0.14255731352922182,0.22037455602195674,0.5199386503067485,0.48006134969325154,Texas,77.0,0.0,77.0,621.5692605747497,0.0,48343.0,4.0,4/5N,0,1,0,0,0,0,1,0,9011,2756,171,83,16,351,0.7273974814336455,0.22247336131740394,0.013803680981595092,0.006700032289312237,0.0012915724895059735,0.028333871488537294,0,0,0,0,0,1,0,43421,41418,20.2,86.9,16.5,8.6,252.0,21.58,78.42,F,Northeast_Texas_RAC_F,273329,2063,693,102,63,0.00754768063396127,0.0025354060491202908,0.00037317664792246705,0.00023049145901093553,2319.0,101.0,22.0,1635,0.18719728769777202,0.006215692605747497,0.0,49.15873015873016
172,Motley,1200,612,588,49.2,0.1975,0.24916666666666668,0.09916666666666667,0.1475,0.30666666666666664,0.49,0.51,Texas,4.0,0.0,4.0,333.3333333333333,0.0,48345.0,1.0,1,0,1,0,0,0,0,1,0,1119,36,28,2,3,12,0.9325,0.03,0.023333333333333334,0.0016666666666666668,0.0025,0.01,0,0,0,0,0,0,0,28938,41009,17.8,88.4,17.4,3.7,989.6,0.0,100.0,B,B_RAC_B,513580,2720,757,28,206,0.005296156392382881,0.0014739670547918532,5.451925698041201e-05,0.0004011059620701741,144.0,50.0,23.0,190,0.12,0.0033333333333333335,0.0,1.2126111560226354
173,Nacogdoches,65204,31370,33834,31.5,0.2300625728482915,0.4087632660572971,0.09743267284215693,0.11109747868228943,0.15264400956996504,0.5188945463468498,0.4811054536531501,Texas,866.0,37.0,829.0,1328.139377952273,4.272517321016166,48347.0,5.0,4/5N,0,1,0,0,0,1,0,0,50609,11885,560,864,39,1247,0.7761640390160113,0.18227409361388872,0.00858843015765904,0.013250720814673947,0.0005981228145512545,0.019124593583215752,0,0,0,0,0,1,0,37755,45357,21.6,81.2,25.2,4.3,946.6,53.54,46.46,H,Deep_East_Texas_RAC_H,272151,427,122,9,49,0.0015689819254751957,0.00044828055013577023,3.30698766493601e-05,0.00018004710620207165,10027.0,101.0,22.0,11728,0.15377890926937,0.013281393779522728,0.0005674498497024723,68.88231565603212
174,Navarro,50113,24600,25513,37.9,0.2640632171292878,0.3148284876179834,0.11825274878773971,0.13022568994073394,0.1726298565242552,0.5091094127272364,0.4908905872727636,Texas,672.0,11.0,661.0,1340.969409135354,1.636904761904762,48349.0,3.0,2/3,0,1,0,0,0,1,0,0,40600,6677,569,401,833,1033,0.8101690180192764,0.13323888013090415,0.011354339193422864,0.008001915670584479,0.016622433300740327,0.02061341368507174,0,0,0,0,0,1,0,37922,46259,20.0,76.8,15.7,3.9,1009.6,47.34,52.66,E,North_Central_Texas_RAC_E,8080080,12019,1650,265,1753,0.0014874852724230453,0.00020420589895149552,3.2796704983118977e-05,0.00021695329749210404,9426.0,261.0,152.0,8975,0.1880949055135394,0.01340969409135354,0.0002195039211382276,49.63648969889065
175,Newton,13595,6972,6623,44.1,0.19610150790731887,0.3153365207796984,0.1262964325119529,0.15057006252298638,0.2116954762780434,0.4871643986759838,0.5128356013240162,Texas,77.0,0.0,77.0,566.3847002574475,0.0,48351.0,5.0,4/5N,1,0,0,0,1,0,0,0,10431,2683,132,79,2,268,0.7672673777123943,0.19735196763516,0.009709452004413387,0.005810959911732255,0.0001471129091577786,0.019713129827142333,0,1,0,0,0,0,0,33350,43367,22.3,86.7,7.5,7.9,933.7,0.0,100.0,R,East_Texas_Gulf_Coast_RAC_R,1309237,1663,223,4,139,0.0012702054708200272,0.0001703282140666663,3.0552146020926694e-06,0.00010616870742272026,1877.0,101.0,22.0,1830,0.13806546524457522,0.005663847002574476,0.0,14.560351290564421
176,Nolan,14714,7342,7372,38.0,0.2602283539486204,0.3192197906755471,0.11492456164197364,0.11961397308685605,0.18601332064700285,0.5010194372706266,0.4989805627293734,Texas,122.0,2.0,120.0,829.1423134429795,1.639344262295082,48353.0,2.0,2/3,0,1,0,0,0,1,0,0,13312,771,189,118,17,307,0.9047165964387658,0.052399075710207965,0.012844909609895337,0.008019573195596031,0.001155362240043496,0.020864482805491368,0,0,0,1,0,0,0,43087,42522,18.2,80.1,12.7,4.1,912.0,67.34,32.66,D,Big_Country_RAC_D,306972,1643,604,29,79,0.005352279686746674,0.001967606166034687,9.447115697848664e-05,0.0002573524621138084,2645.0,261.0,152.0,2124,0.1797607720538263,0.008291423134429795,0.0001359249694168819,16.13377192982456
177,Nueces,362294,179014,183280,36.1,0.24305950415960517,0.37207902973827883,0.11474106664752935,0.12087972751411837,0.14924067194046825,0.5058874836458788,0.49411251635412123,Texas,10351.0,137.0,10214.0,2857.071880848151,1.3235436189740122,48355.0,11.0,11,1,0,0,0,1,0,0,0,329253,15469,3147,8066,520,5839,0.90880058736827,0.04269736733150425,0.008686315533792998,0.02226368639833947,0.0014352984040585822,0.016116744964034733,0,0,0,0,0,0,1,44378,53034,16.2,81.3,20.5,5.4,839.1,93.55,6.45,U,Coastal_Bend_RAC_U,630897,2350,1071,148,167,0.0037248552457849696,0.001697582965206682,0.00023458662824518106,0.00026470247916854893,60128.0,,,57906,0.1659646585369893,0.02857071880848151,0.00037814592568466497,431.7649862948397
178,Ochiltree,9836,4935,4901,32.3,0.3101870679137861,0.34699064660431067,0.11091907279381863,0.11518910126067507,0.11671411142740952,0.4982716551443676,0.5017283448556323,Texas,75.0,2.0,73.0,762.5050833672225,2.666666666666667,48357.0,1.0,1,0,1,0,0,0,0,1,0,9300,135,176,67,8,150,0.9455063033753558,0.013725091500610005,0.017893452623017485,0.0068117120780805205,0.0008133387555917039,0.015250101667344449,0,0,0,1,0,0,0,57287,49845,10.5,75.9,16.4,3.7,917.7,86.09,13.91,A,Panhandle_RAC_A,440127,1306,467,68,112,0.002967325340185901,0.001061057376620839,0.0001545008599790515,0.00025447200467137895,939.0,50.0,23.0,2557,0.09546563643757625,0.0076250508336722245,0.00020333468889792598,10.718099596818131
179,Oldham,2112,1107,1005,40.2,0.23390151515151514,0.328125,0.13825757575757575,0.15009469696969696,0.14962121212121213,0.4758522727272727,0.5241477272727273,Texas,12.0,1.0,11.0,568.1818181818181,8.333333333333332,48359.0,1.0,1,1,0,0,0,1,0,0,0,1927,79,27,30,1,48,0.912405303030303,0.03740530303030303,0.01278409090909091,0.014204545454545454,0.0004734848484848485,0.022727272727272728,0,1,0,0,0,0,0,49120,56590,13.0,84.8,25.9,2.5,1500.5,0.0,100.0,A,Panhandle_RAC_A,440127,1306,467,68,112,0.002967325340185901,0.001061057376620839,0.0001545008599790515,0.00025447200467137895,347.0,50.0,23.0,251,0.16429924242424243,0.005681818181818182,0.0004734848484848485,1.4075308230589803
180,Orange,83396,41354,42042,38.2,0.2476377763921531,0.33373303275936494,0.12172046620941053,0.13228452203942634,0.16462420259964505,0.5041248980766464,0.49587510192335366,Texas,827.0,8.0,819.0,991.6542759844597,0.9673518742442563,48361.0,5.0,6/5S,1,0,0,0,1,0,0,0,72898,7367,651,987,86,1407,0.8741186627656002,0.08833757014724927,0.007806129790397621,0.011835100004796394,0.0010312245191615905,0.01687131277279486,0,0,0,0,0,0,1,44938,56556,13.4,89.2,15.2,6.9,333.8,64.83,35.17,R,East_Texas_Gulf_Coast_RAC_R,1309237,1663,223,4,139,0.0012702054708200272,0.0001703282140666663,3.0552146020926694e-06,0.00010616870742272026,12320.0,186.0,147.0,10811,0.1477289078612883,0.009916542759844597,9.592786224758981e-05,249.8382264829239
181,Palo Pinto,29189,14338,14851,41.6,0.2299838980437836,0.3051492000411114,0.11672205282812018,0.14625372571859263,0.2018911233683922,0.5087875569563877,0.49121244304361233,Texas,142.0,2.0,140.0,486.4846346226319,1.4084507042253522,48363.0,3.0,2/3,0,1,0,0,0,1,0,0,27273,742,332,289,27,526,0.9343588338072562,0.025420535133098086,0.011374147795402377,0.009900990099009901,0.0009250059954092296,0.01802048716982425,0,0,0,0,0,1,0,39125,46067,15.9,82.7,15.8,4.1,952.5,49.78,50.22,E,North_Central_Texas_RAC_E,8080080,12019,1650,265,1753,0.0014874852724230453,0.00020420589895149552,3.2796704983118977e-05,0.00021695329749210404,3953.0,261.0,152.0,5017,0.1354277296241735,0.004864846346226318,6.851896262290589e-05,30.644619422572177
182,Panola,23194,11509,11685,40.7,0.2328619470552729,0.3168922997326895,0.11227041476243856,0.14012244546003277,0.19785289298956626,0.5037940846770717,0.49620591532292835,Texas,255.0,24.0,231.0,1099.4222643787186,9.411764705882353,48365.0,4.0,4/5N,0,1,0,0,0,0,1,0,18683,3644,176,206,15,470,0.8055100457014746,0.15710959730964905,0.007588169354143313,0.008881607312235923,0.0006467189790463051,0.020263861343450894,0,0,0,0,0,0,1,43508,51192,15.7,84.3,14.2,5.5,811.4,27.28,72.72,G,Piney_Woods_RAC_G,968611,1993,319,23,229,0.0020575855529206253,0.00032933757721107854,2.374534255753858e-05,0.00023642101937723192,3300.0,101.0,22.0,3474,0.1422781753901871,0.010994222643787186,0.0010347503664740881,28.58516144934681
183,Parker,142878,71181,71697,39.3,0.24728789596718878,0.32418566889234174,0.13263763490530384,0.1395946191855989,0.15629418104956677,0.501805736362491,0.4981942636375089,Texas,824.0,2.0,822.0,576.715799493274,0.24271844660194172,48367.0,3.0,2/3,1,0,0,1,0,0,0,0,135484,2376,1321,979,104,2614,0.9482495555648875,0.01662957208247596,0.009245650135080278,0.006851999608057224,0.0007278937275157827,0.01829532888198323,0,0,0,0,0,0,1,53289,73718,8.3,89.3,27.0,3.5,903.7,43.92,56.08,E,North_Central_Texas_RAC_E,8080080,12019,1650,265,1753,0.0014874852724230453,0.00020420589895149552,3.2796704983118977e-05,0.00021695329749210404,11332.0,261.0,152.0,17264,0.07931242038662355,0.00576715799493274,1.3997956298380436e-05,158.10335288259378
184,Parmer,9605,4968,4637,35.1,0.2821447162935971,0.3357626236335242,0.11639770952628839,0.1234773555439875,0.1422175950026028,0.4827693909422176,0.5172306090577824,Texas,289.0,8.0,281.0,3008.849557522124,2.768166089965398,48369.0,1.0,1,0,1,0,0,0,0,1,0,9024,171,160,92,34,124,0.9395106715252473,0.01780322748568454,0.01665799062988027,0.009578344612181156,0.0035398230088495575,0.01290994273815721,0,1,0,0,0,0,0,44981,50539,13.5,68.6,16.0,2.5,880.8,39.98,60.02,A,Panhandle_RAC_A,440127,1306,467,68,112,0.002967325340185901,0.001061057376620839,0.0001545008599790515,0.00025447200467137895,1261.0,50.0,23.0,2414,0.1312857886517439,0.03008849557522124,0.0008328995314940135,10.904859218891916
185,Pecos,15823,8972,6851,35.8,0.2452758642482462,0.38943310370978956,0.12102635404158503,0.10895531820767237,0.1353093597927068,0.4329773115085635,0.5670226884914366,Texas,194.0,1.0,193.0,1226.0633255387727,0.5154639175257731,48371.0,9.0,9/10,0,1,0,0,0,0,1,0,14470,715,225,203,15,195,0.9144915629147443,0.04518738545155786,0.014219806610630095,0.01282942551981293,0.0009479871073753397,0.012323832395879416,0,0,0,0,1,0,0,36584,47008,19.5,68.8,9.6,4.5,4763.8,60.22,39.78,J,Texas_J_RAC_J,526736,1754,770,48,172,0.0033299413748063547,0.0014618328726344887,9.112724400838371e-05,0.00032653929103004163,2108.0,47.0,19.0,2645,0.13322378815648106,0.012260633255387727,6.319914049168932e-05,3.3215080398001593
186,Polk,51353,27759,23594,44.0,0.19874204038712442,0.31415886121550834,0.1257180690514673,0.17184974587657975,0.1895312834693202,0.45944735458493174,0.5405526454150682,Texas,601.0,1.0,600.0,1170.330847272798,0.16638935108153077,48373.0,5.0,4/5N,0,1,0,0,0,0,1,0,43670,5163,1170,436,55,859,0.8503884875275057,0.10053940373493273,0.02278347905672502,0.008490253733959067,0.0010710182462563044,0.01672735770062119,0,0,0,0,0,0,1,39438,46017,15.0,80.5,12.0,6.0,1057.0,22.36,77.64,H,Deep_East_Texas_RAC_H,272151,427,122,9,49,0.0015689819254751957,0.00044828055013577023,3.30698766493601e-05,0.00018004710620207165,7717.0,101.0,22.0,8075,0.15027359647927094,0.01170330847272798,1.94730590228419e-05,48.583727530747396
187,Potter,117415,60341,57074,34.2,0.2726568155687093,0.3709577140910446,0.11583698845973683,0.11106758080313418,0.12948090107737512,0.4860878082016778,0.5139121917983221,Texas,3353.0,42.0,3311.0,2855.682834390836,1.2526096033402923,48375.0,1.0,1,1,0,0,0,1,0,0,0,93252,13047,1621,6850,166,2479,0.7942085764169825,0.11111868159945493,0.01380573180598731,0.05834007579951454,0.0014137886982072136,0.02111314567985351,0,0,0,0,0,0,1,43945,41912,19.7,76.4,14.6,3.2,908.4,91.0,9.0,A,Panhandle_RAC_A,440127,1306,467,68,112,0.002967325340185901,0.001061057376620839,0.0001545008599790515,0.00025447200467137895,21334.0,50.0,23.0,23333,0.18169739811778735,0.02855682834390836,0.00035770557424519864,129.25473359753414
188,Presidio,6704,3439,3265,39.7,0.26834725536992843,0.28848448687350836,0.10113365155131265,0.1032219570405728,0.23881264916467781,0.48702267303102625,0.5129773269689738,Texas,35.0,0.0,35.0,522.0763723150358,0.0,48377.0,10.0,9/10,0,1,0,0,0,0,1,0,6183,97,117,210,1,96,0.9222852028639618,0.014468973747016707,0.017452267303102627,0.031324582338902146,0.00014916467780429595,0.014319809069212411,0,1,0,0,0,0,0,42848,37738,22.4,56.8,25.0,9.4,3855.3,59.53,40.47,J,Texas_J_RAC_J,526736,1754,770,48,172,0.0033299413748063547,0.0014618328726344887,9.112724400838371e-05,0.00032653929103004163,1468.0,47.0,19.0,1590,0.21897374701670644,0.005220763723150358,0.0,1.7389048841854071
189,Rains,12514,6250,6264,47.8,0.20177401310532203,0.2695381173086144,0.11443183634329551,0.16469554099408662,0.2495604922486815,0.5005593735016781,0.4994406264983219,Texas,37.0,1.0,36.0,295.66885088700656,2.7027027027027026,48379.0,4.0,4/5N,0,1,0,0,0,0,1,0,11700,339,149,106,7,213,0.9349528528048585,0.02708965958126898,0.011906664535719994,0.00847051302541154,0.0005593735016781205,0.01702093655106281,0,0,0,0,0,1,0,33602,47572,14.5,81.9,9.5,3.5,229.5,6.77,93.23,G,Piney_Woods_RAC_G,968611,1993,319,23,229,0.0020575855529206253,0.00032933757721107854,2.374534255753858e-05,0.00023642101937723192,1486.0,101.0,22.0,2011,0.11874700335624101,0.0029566885088700657,7.99105002397315e-05,54.52723311546841
