,County,Population_Estimate,Population_Male,Population_Female,MEDIAN_AGE_TOT,Age017_Per_Pop_Est,Age1844_Per_Pop_Est,Age4554_Per_Pop_Est,Age_5564_Per_Pop_Est,Age_65_plus_Per_Pop_Est,Pop_Female_Ratio,Pop_Male_Ratio,State,Confirmed,Deaths,Active,Incidence_Rate,Lethality_Rate,FIPS,Public_Health_Region,Health_Service_Region,Metro_Area_Metro,Metro_Area_Non-Metro,NCHS_Urban_Rural_Classification_2013_Large Central Metro,NCHS_Urban_Rural_Classification_2013_Large Fringe Metro,NCHS_Urban_Rural_Classification_2013_Medium Metro,NCHS_Urban_Rural_Classification_2013_Micropolitan,NCHS_Urban_Rural_Classification_2013_Non-core,NCHS_Urban_Rural_Classification_2013_Small Metro,White,Black,American_Indian_Alaskan_Native,Asian,Native_Hawaiian_Other_Pacific_Islander,Two_Or_More_Races,White_Pop_Ratio,Black_Pop_Ratio,American_Indian_Alaskan_Native_Pop_Ratio,Asian_Pop_Ratio,Native_Hawaiian_Other_Pacific_Islander_Pop_Ratio,Two_Or_More_Races_Pop_Ratio,Social_Distancing_Score_B,Social_Distancing_Score_B-,Social_Distancing_Score_C,Social_Distancing_Score_C-,Social_Distancing_Score_D,Social_Distancing_Score_D+,Social_Distancing_Score_D-,Social_Distancing_Score_F,Per_Capita_Income,Median_Household_Income,Percent_Population_Poverty,Percentage_High_School_Graduate_Or_Higher,Percentage_Bachelors_Degree_Or_Higher,Unemployment_Rate_Percentage,Land_Area,Percent_Urban,Percent_Rural,Trauma_Area_Letter,Service_Area_RAC,Trauma_Service_Area_Population_Estimate,Total_Staffed_Hospital_Beds,Available_Hospital_Beds,Available_ICU_Beds,Available_Ventilators,Total_Staffed_Hospital_Beds_Ratio,Available_Hospital_Beds_Ratio,Available_ICU_Beds_Ratio,Available_Ventilators_Ratio,Medicaid_Caseload,Nursing_Homes_With_Cases_In_HSR,Assisted_Living_Facilities_With_Cases_In_HSR,# Uninsured,Medicaid_Caseload_Ratio,Confirmed_Per_Capita,Deaths_Per_Capita,Population_Density,Uninsured_Per_Pop,Log_Lethality,Sqrt_Lethality
191,Reagan,3849,0.0007882932467977723,0.0006744772906318855,0.2165605095541402,0.7560647462664314,0.5253149074572594,0.3954337781590802,0.21263123425045305,0.0782534022719627,0.6579134843022254,0.3420865156977748,Texas,23.0,0.0,0.0005432903640045439,0.1315196687907329,0.0,48383.0,9.0,9/10,0,1,0,0,0,0,1,0,0.000968787414304561,0.00014348803469221817,0.0007205331945639773,6.36935298954268e-05,0.0,0.001057789866804827,0.848607928641542,0.10050221212046519,0.21922241676981719,0.023175827448092476,0.0,0.5551969202706989,0,0,1,0,0,0,0,0,0.2571118742092897,0.48359484487922844,0.1638795986622074,0.5066079295154184,0.09790209790209789,0.18556701030927833,0.17305088663606644,0.8729231698721176,0.1270768301278824,K,Concho_Valley_RAC_K,0.0,0.0,167,4,27,0.00205620287868403,0.0009305850426564581,2.2289462099555882e-05,0.0001504538691720022,0.0004879638051741854,0.0,0.030303030303030304,0.0007593557581727038,0.21458699638516093,0.0059755780722265525,0.0,0.000993138939472095,0.199272538321642,-2.875446107679489,0.23746784507298882
192,Real,3452,0.000638243935720756,0.0006550981804700699,0.8057324840764332,0.32795956224359013,0.1270277239551184,0.33799106226063214,0.6977899151771383,0.7622289686515604,0.8861484576518903,0.11385154234810946,Texas,4.0,0.0,7.408504963698325e-05,0.020194289722092043,0.0,48385.0,8.0,8,0,1,0,0,0,0,1,0,0.0008818527754264754,3.826347591792484e-05,0.0012209034685667394,3.474192539750554e-05,0.0020833333333333333,0.0006260389007620405,0.9015053989404536,0.02808723635492634,0.4864840161616358,0.012686102843163254,0.2091297701003924,0.3650400044833034,0,0,1,0,0,0,0,0,0.13452015181637447,0.1295650023357423,0.4347826086956522,0.7004405286343609,0.3706293706293705,0.38144329896907214,0.0944424264438794,0.0,0.9999999999999999,P,Southwest_Texas_RAC_P,0.3501413749270153,0.45596566523605153,715,101,695,0.0019285136221430434,0.00024271910576171025,3.428619535934649e-05,0.00023592976014599808,0.0007194149151812764,0.29213483146067415,0.2222222222222222,0.0005073376877066906,0.4171593039389016,0.0011587485515643105,0.0,0.0015437714997721503,0.15585168018539977,-1.7227665977411035,0.4225771273642583
193,Red River,12023,0.0024059188682092536,0.0025239184560747192,0.6496815286624203,0.4353181577248081,0.2126608368826377,0.5295521115473072,0.5434282817245861,0.5794885779034502,0.9325398286420159,0.06746017135798388,Texas,117.0,12.0,0.0025682817207487527,0.2183221053003736,0.5128205128205128,48387.0,4.0,4/5N,0,1,0,0,0,0,1,0,0.002800210473336231,0.0021161827931274546,0.003942917759141765,0.00012449189934106149,0.00034722222222222224,0.002460980506443883,0.5616819494921719,0.48396861341464364,0.4008785369926052,0.01118084046903929,0.010007429737261285,0.3765505258346167,0,0,1,0,0,0,0,0,0.18838785469004152,0.1670330576241379,0.4381270903010033,0.7026431718061674,0.14219114219114218,0.3298969072164949,0.15135554601591655,0.2443862652300876,0.7556137347699124,F,Northeast_Texas_RAC_F,0.011881594653991214,0.14540772532188845,693,102,63,0.00754768063396127,0.0025354060491202908,0.00037317664792246705,0.00023049145901093553,0.002758248578492148,0.19662921348314605,0.030303030303030304,0.0018983893954317597,0.44692044675339987,0.009731348249189054,0.000998086999916826,0.0037236644626245747,0.1498793978208434,-1.2237754316221157,0.5423261445466404
194,Reeves,15976,0.004086385654088886,0.0025331867261521096,0.2006369426751592,0.532386088896236,0.7686587787774048,0.4497593963822346,0.039056793571871196,0.10155766110783732,0.2187737870339086,0.7812262129660916,Texas,63.0,1.0,0.0015063960092853263,0.08455281855934553,0.07936507936507936,48389.0,9.0,9/10,0,1,0,0,0,1,0,0,0.004312873189814921,0.0009417066573133725,0.003042251265936793,0.0007122094706488634,0.002604166666666667,0.0016838287675668675,0.8214434125057666,0.15988918957838757,0.18100575219974424,0.06787214303261098,0.056484411491186354,0.1650891145823981,0,0,0,0,0,1,0,0,0.17727272727272722,0.20973592371740268,0.5484949832775919,0.27533039647577073,0.09090909090909091,0.154639175257732,0.41412673777366843,0.8609404893766992,0.13905951062330077,J,Texas_J_RAC_J,0.04395590069289472,0.11888412017167384,770,48,172,0.0033299413748063547,0.0014618328726344887,9.112724400838371e-05,0.00032653929103004163,0.0030899460291392527,0.0,0.030303030303030304,0.0024486471912090815,0.3568018758132543,0.003943415122684026,6.259389083625437e-05,0.0019164579723719825,0.14409113670505758,0.0,0.0
195,Refugio,6948,0.0013782307091518536,0.0013986662116788628,0.535031847133758,0.5204074525419344,0.2532798441764208,0.41542422440463334,0.4670790774701694,0.5074182020683535,0.882665345921583,0.11733465407841726,Texas,39.0,0.0,0.0009384106287351212,0.12314276748724137,0.0,48391.0,11.0,11,0,1,0,0,0,0,1,0,0.0017926837638123127,0.00046128745967720505,0.0015211256329683966,0.00017370962698752765,0.0,0.00128445912397729,0.7996686545674507,0.18073858369928628,0.24348663176417945,0.0361115541974546,0.0,0.3460540593777077,0,0,0,0,0,1,0,0,0.20608169166817278,0.20259130004671488,0.3745819397993311,0.6894273127753301,0.08158508158508163,0.39175257731958757,0.1062147079219364,0.3959319303192025,0.6040680696807975,U,Coastal_Bend_RAC_U,0.05713979770962366,0.17004291845493563,1071,148,167,0.0037248552457849696,0.001697582965206682,0.00023458662824518106,0.00026470247916854893,0.0014697882590896157,0.07303370786516855,0.0,0.0010410877496106925,0.40959543538974735,0.005613126079447323,0.0,0.0028955219115582307,0.14723661485319517,0.0,0.0
196,Roberts,854,9.020058301210953e-05,0.00010068711584073743,0.4554140127388536,0.5586710859192595,0.302665444735851,0.04138806413214158,0.5055529245755568,0.48369071707975436,0.8782118144187254,0.12178818558127436,Texas,6.0,0.0,0.0001234750827283054,0.15579124116882798,0.0,48393.0,1.0,1,0,1,0,0,0,0,1,0,0.0001387903883843121,0.0,8.005924384044192e-05,0.0,0.0,0.00014031906396390565,0.9381603533752447,0.0,0.2727822635869196,0.004439237192424823,0.0,0.48858864926488044,0,0,0,0,0,0,0,0,0.2003433941803723,0.5137808798878843,0.09030100334448163,0.9999999999999998,0.564102564102564,0.1752577319587629,0.13157547138658654,0.0,0.9999999999999999,A,Panhandle_RAC_A,0.03299360063124136,0.08042918454935623,467,68,112,0.002967325340185901,0.001061057376620839,0.0001545008599790515,0.00025447200467137895,0.0,0.02247191011235955,0.09090909090909091,1.8708765056428932e-05,0.0,0.00702576112412178,0.0,0.0002143893017262084,0.11007025761124122,0.0,0.0
197,Robertson,17074,0.0034985856463085516,0.003575024539851455,0.4235668789808916,0.5669449863035592,0.34239113996185455,0.39270290425199295,0.4077478430192394,0.39151099869353406,0.8984807473796705,0.10151925262032879,Texas,86.0,0.0,0.0020990764063811922,0.10982513065460417,0.0,48395.0,7.0,7,1,0,0,0,0,0,0,1,0.0038528821883126287,0.00365947632181709,0.0034825771070592236,0.0004140079443202743,0.0020833333333333333,0.0031194007296591326,0.4871332629584484,0.5899569929546881,0.20133122408408682,0.034037510256916724,0.042281595782274486,0.32609563103335926,0,0,0,0,0,1,0,0,0.18609253569492137,0.20391030749361105,0.35785953177257523,0.7511013215859028,0.23543123543123537,0.27835051546391754,0.12019945183766469,0.26331688651696705,0.7366831134830328,N,Brazos_Valley_RAC_N,0.02289414391751132,0.014077253218884124,123,8,42,0.0014791790972289675,0.00034134902243745404,2.220156243495636e-05,0.0001165582027835209,0.004161697347452342,0.15168539325842695,0.26262626262626265,0.0027446858853372802,0.47936503013054316,0.005036898207801336,0.0,0.006522119735488111,0.15057982897973526,-1.4350845252893225,0.4879500364742666
198,Rockwall,104915,0.022060241164724645,0.022288925681112532,0.33439490445859865,0.6763186297429569,0.4260081606447901,0.7886868805990292,0.30537190758254484,0.13723052529471225,0.8863244971538247,0.11367550284617511,Texas,423.0,17.0,0.010001481700992739,0.08659636383840785,0.20094562647754138,48397.0,3.0,2/3,1,0,0,1,0,0,0,0,0.027498493895510664,0.008271288044258087,0.01751295959009667,0.00978564232029739,0.021006944444444446,0.02402694126028107,0.7187300022137564,0.21479323516414847,0.13256127276932367,0.14829719531607288,0.06938301794529945,0.41413769148886004,0,0,0,0,0,0,0,1,0.37232965841315735,1.0,0.0,0.9559471365638765,0.7156177156177156,0.13402061855670103,0.0,0.8454334910885107,0.15456650891148926,E,North_Central_Texas_RAC_E,1.0,1.0,1650,265,1753,0.0014874852724230453,0.00020420589895149552,3.2796704983118977e-05,0.00021695329749210404,0.009490969721182494,1.0,0.9292929292929293,0.012462238558764781,0.09971491772083468,0.004031835295239003,0.00016203593385121287,0.273144866122677,0.10866892246103989,-2.8213788864092133,0.2439750182371333
199,Runnels,10264,0.0021327521736844287,0.002052079252134862,0.45222929936305734,0.5584351268364545,0.30393540402137087,0.4530206055177577,0.41366655749254533,0.4264890102494872,0.8135297908344559,0.18647020916554347,Texas,19.0,0.0,0.00044451029782189953,0.03619644323368518,0.0,48399.0,2.0,2/3,0,1,0,0,0,0,1,0,0.0027974651689506073,0.0002805988233981155,0.003502591918019334,0.0004169031047700664,0.0008680555555555556,0.0013276342205815687,0.8697002835973138,0.0725091308154126,0.42483711444483735,0.06162185248395436,0.029306149583761796,0.2214942917929926,0,0,1,0,0,0,0,0,0.18086932947767934,0.16664834711879306,0.3946488294314381,0.6674008810572685,0.2517482517482518,0.18556701030927833,0.152544331803322,0.5965159601248616,0.4034840398751384,K,Concho_Valley_RAC_K,0.0,0.0,167,4,27,0.00205620287868403,0.0009305850426564581,2.2289462099555882e-05,0.0001504538691720022,0.002162667378219124,1.0,0.9292929292929293,0.001774031133586085,0.4026929323642969,0.0018511301636788776,0.0,0.0031431455358585515,0.16455572876071706,0.0,0.0
200,Rusk,54406,0.012407496309684678,0.010522856817865855,0.3821656050955412,0.5216566287441399,0.46786451816619246,0.5417293175608002,0.361799944196753,0.2830061435318217,0.639753173943644,0.3602468260563554,Texas,266.0,3.0,0.006470094334963204,0.10641079490595634,0.05639097744360902,48401.0,4.0,4/5N,1,0,0,0,0,0,0,1,0.012976443763202245,0.010118563631629014,0.011408442247262974,0.001111741612720177,0.008333333333333333,0.010372816959177945,0.549822780218981,0.5113767967706777,0.20147334139207068,0.027311628542307072,0.053076202359045296,0.33548271821163467,0,0,0,0,0,0,0,1,0.1507681185613591,0.2708361957626886,0.37792642140468224,0.6784140969162993,0.17249417249417245,0.31958762886597936,0.13155896047287258,0.3436713321921257,0.6563286678078744,G,Piney_Woods_RAC_G,0.0998850343827316,0.13939914163090128,319,23,229,0.0020575855529206253,0.00032933757721107854,2.374534255753858e-05,0.00023642101937723192,0.011016777994159177,0.19662921348314605,0.030303030303030304,0.008814029372761139,0.3743699281527979,0.00488916663603279,5.514097709811418e-05,0.01941402140787803,0.14862331360511707,-1.4282585602189228,0.4896182465934662
201,Sabine,10542,0.002115225046179706,0.0021864691682570176,0.8312101910828024,0.38443818517330186,0.0876712453878068,0.2635136912733409,0.6673105869815281,0.7793640245201972,0.9113596954379621,0.08864030456203809,Texas,28.0,1.0,0.0006420704301871883,0.05479937908682049,0.17857142857142858,48403.0,5.0,4/5N,0,1,0,0,0,0,1,0,0.0027788581058924905,0.0007737725130069246,0.002041510717931269,0.00011291125754189298,0.0010416666666666667,0.0018889104764371913,0.8006869675790396,0.199990125843826,0.1931406795339532,0.011885261836318847,0.03423999081704395,0.3252886303997887,0,0,0,1,0,0,0,0,0.13401409723477317,0.14515951746310907,0.4180602006688964,0.8127753303964758,0.13053613053613053,0.6804123711340206,0.060182280487402165,0.0,0.9999999999999999,H,Deep_East_Texas_RAC_H,0.011732492488250614,0.0049785407725321945,122,9,49,0.0015689819254751957,0.00044828055013577023,3.30698766493601e-05,0.00018004710620207165,0.0022083679158638363,0.19662921348314605,0.030303030303030304,0.0016177579195853257,0.3994403594348162,0.0026560424966799467,9.485866059571239e-05,0.007010744104629228,0.14674634794156707,0.0,0.0
202,San Augustine,8237,0.0016454125308701876,0.0016783994540146355,0.7229299363057325,0.4315688279831318,0.14924337245084618,0.37366012555001493,0.6574790295110966,0.640041337796408,0.8912365849532307,0.10876341504676867,Texas,119.0,7.0,0.0027411468365683804,0.32730925979588155,0.29411764705882354,48405.0,5.0,4/5N,0,1,0,0,0,0,1,0,0.001789938459426689,0.0018632187023367292,0.0013409923343274024,7.816933214438744e-05,0.00017361111111111112,0.0015003346069986832,0.47684964348999537,0.6229981286935534,0.15064768813422202,0.010111895075676025,0.007303589154491467,0.3362904677056523,0,0,1,0,0,0,0,0,0.18143864088198083,0.12022203292022748,0.5719063545150501,0.7048458149779735,0.09790209790209789,0.5670103092783505,0.0666215368358485,0.0,0.9999999999999999,H,Deep_East_Texas_RAC_H,0.011732492488250614,0.0049785407725321945,122,9,49,0.0015689819254751957,0.00044828055013577023,3.30698766493601e-05,0.00018004710620207165,0.002360211637715622,0.19662921348314605,0.030303030303030304,0.0011764511673719137,0.5904893798688413,0.014447007405608838,0.000849823965035814,0.005049964060485881,0.13912832341872042,-3.504269566801969,0.17340336940883466
203,San Jacinto,28859,0.006051133898276826,0.006024375550303536,0.5796178343949044,0.4913825658457408,0.23663622943803753,0.44060201891930184,0.6239668233837932,0.47953934362476364,0.8639322186720493,0.13606778132795094,Texas,61.0,0.0,0.001481700992739665,0.042265478688041064,0.0,48407.0,5.0,4/5N,0,1,0,0,0,0,1,0,0.007522744084250341,0.0029090870440933417,0.00582430998939215,0.0004487498697177798,0.0038194444444444448,0.006584202232152494,0.7288819824575383,0.2756637625083316,0.1927167377396084,0.01934935264307055,0.04586134672171651,0.41687106249527994,0,0,0,1,0,0,0,0,0.13295680462678475,0.23291473166442256,0.4147157190635451,0.7555066079295152,0.06293706293706294,0.3711340206185567,0.072978238615725,0.0,0.9999999999999999,H,Deep_East_Texas_RAC_H,0.011732492488250614,0.0049785407725321945,122,9,49,0.0015689819254751957,0.00044828055013577023,3.30698766493601e-05,0.00018004710620207165,0.0065248574069514936,0.19662921348314605,0.030303030303030304,0.005514683629280318,0.43373972733753713,0.002113725354308881,0.0,0.016704203756423227,0.1763054852905506,0.0,0.0
204,San Patricio,66730,0.014293158734643992,0.013856485050701651,0.28343949044586003,0.6674417517428071,0.45211473975467453,0.40050765158635726,0.2664266815701175,0.22643464624740045,0.8276869079334712,0.17231309206652856,Texas,267.0,0.0,0.006568874401145848,0.0858883021079246,0.0,48409.0,11.0,11,1,0,0,0,1,0,0,0,0.0190331953055295,0.0014742066971711598,0.01330984928847347,0.0023450799643316236,0.01840277777777778,0.010610279990501478,0.8960130458969024,0.05774645708091492,0.1847043665727015,0.051727565384540056,0.09556308061962983,0.2686443872085692,0,0,0,0,0,0,0,1,0.21818181818181817,0.32264845703608036,0.40802675585284276,0.6519823788546253,0.16783216783216784,0.5773195876288659,0.09348479344846942,0.809082670425939,0.19091732957406102,U,Coastal_Bend_RAC_U,0.05713979770962366,0.17004291845493563,1071,148,167,0.0037248552457849696,0.001697582965206682,0.00023458662824518106,0.00026470247916854893,0.01677209731560939,0.07303370786516855,0.0,0.011743601877479599,0.49337721747363655,0.004001198861081972,0.0,0.03178878803012685,0.1610669863629552,-3.917010546939185,0.14106912317171966
205,San Saba,6055,0.0013115421264509575,0.001088179164086296,0.4394904458598726,0.4516570684673016,0.38708617590591343,0.1889634093656476,0.33814683948340407,0.5399073371982017,0.6151771111870301,0.3848228888129701,Texas,7.0,0.0,0.0001481700992739665,0.020132369001855742,0.0,48411.0,7.0,7,0,1,0,0,0,0,1,0,0.0015880060701730305,0.0002561527137838857,0.00166122930968917,0.00010712093664230872,0.0,0.0011441400600133843,0.8490215437728403,0.11413216027222296,0.33494130819542633,0.024165105440193686,0.0,0.3584471514036218,0,0,1,0,0,0,0,0,0.1936743177299837,0.18893407710697696,0.3913043478260869,0.5726872246696033,0.16783216783216784,0.1237113402061856,0.16644652115048048,0.5099184372167959,0.4900815627832041,O,Capital _Area_Trauma_RAC_O,0.2779464353633885,0.4433476394849786,563,50,253,0.002329706025114854,0.00023701201520413134,2.104902444086424e-05,0.00010650806367077304,0.0011646266044942793,0.15168539325842695,0.26262626262626265,0.0012006625103861159,0.3648997217950438,0.0011560693641618498,0.0,0.0016750627085382567,0.19289843104872006,0.0,0.0
206,Schleicher,2793,0.0005018743339157185,0.0005118612792740418,0.37898089171974536,0.5824297768274705,0.3644890329981314,0.39298037732386226,0.3145480988785778,0.39259353017331916,0.8729695843167631,0.1270304156832367,Texas,21.0,1.0,0.00046920531436756057,0.16718616488454272,0.2380952380952381,48413.0,9.0,9/10,0,1,0,0,0,0,1,0,0.0006936469081009356,5.208084222161992e-05,0.00046034065208254107,2.8951604497921274e-05,0.0,0.0005936575783088314,0.9050888727474284,0.04921996016777268,0.20572629406506848,0.013845079604645238,0.0,0.44265947927304494,0,0,1,0,0,0,0,0,0.18376106994397248,0.2368854936660163,0.3812709030100334,0.6123348017621144,0.27505827505827507,0.1752577319587629,0.195390152891061,0.0,0.9999999999999999,K,Concho_Valley_RAC_K,0.0,0.0,167,4,27,0.00205620287868403,0.0009305850426564581,2.2289462099555882e-05,0.0001504538691720022,0.000378872199183582,0.0,0.030303030303030304,0.0006041830597634992,0.2465305569579414,0.007518796992481203,0.00035803795202291446,0.0006142189976705228,0.22413175796634444,0.0,0.0
207,Scurry,16703,0.003768759904430131,0.003152475681323172,0.2993630573248408,0.6139249724797742,0.4916386947965554,0.4173539247864695,0.2769121027752175,0.22867378981029468,0.6219783568938226,0.3780216431061776,Texas,84.0,1.0,0.002024991356744209,0.10964343741988473,0.05952380952380953,48415.0,2.0,2/3,0,1,0,0,0,1,0,0,0.004494368313086713,0.0009714671385828696,0.00456337689890519,0.00037926601892276874,0.0015625,0.003292101116076247,0.812579272393114,0.15771162157771373,0.31004179188909986,0.031487929212796216,0.032415552582764524,0.35645380381508274,0,0,0,0,1,0,0,0,0.20146394361106088,0.315778626583496,0.35785953177257523,0.7092511013215859,0.18881118881118883,0.24742268041237117,0.1284879305220751,0.6877454435605679,0.31225455643943206,B,B_RAC_B,0.04229071555496319,0.20180257510729616,757,28,206,0.005296156392382881,0.0014739670547918532,5.451925698041201e-05,0.0004011059620701741,0.003082574974680428,1.0,0.9292929292929293,0.0025377889541250073,0.3348698017679367,0.005029036699994013,5.986948452373825e-05,0.006019668318665241,0.14266898162006825,0.0,0.0
208,Shackelford,3265,0.0005912199350983293,0.0006226592351992046,0.5382165605095542,0.5471821956149533,0.23605082884578754,0.36903367086082484,0.6382183410327347,0.43310073735062965,0.9167816762623338,0.08321832373766602,Texas,6.0,0.0,0.0001234750827283054,0.035885407977439186,0.0,48417.0,2.0,2/3,0,1,0,0,0,0,1,0,0.0008333523979471224,6.270958553215461e-05,0.0005403998959229829,3.763708584729766e-05,0.00034722222222222224,0.0005396887075534831,0.9135999224993616,0.050616826205257724,0.1954563718087659,0.015277828057017875,0.036851248922233515,0.334435528872867,0,0,1,0,0,0,0,0,1.0,0.3716578274848177,0.2775919732441472,0.79295154185022,0.4172494172494172,0.10309278350515463,0.12995740184261798,0.0,0.9999999999999999,D,Big_Country_RAC_D,0.016139866438380873,0.10935622317596567,604,29,79,0.005352279686746674,0.001967606166034687,9.447115697848664e-05,0.0002573524621138084,0.0004746959071483012,1.0,0.9292929292929293,0.0005194433592137916,0.2649191247967025,0.0018376722817764165,0.0,0.001091239160904647,0.16814701378254213,-2.322387720290225,0.3131121455425747
209,Shelby,25274,0.005268398033370795,0.005285441654133438,0.3598726114649681,0.6537694507919871,0.33324710786179945,0.4621109043569209,0.35551175944768776,0.31919840608345046,0.8743124226741308,0.12568757732586855,Texas,292.0,14.0,0.00684051958314812,0.2604323396232462,0.23972602739726026,48419.0,5.0,4/5N,0,1,0,0,0,0,1,0,0.005919486323046067,0.004772305746430071,0.005143806416748394,0.0009930400342786996,0.0036458333333333334,0.0040476653066511235,0.5352811771778374,0.5193004113471735,0.1964606290414202,0.05885918698926846,0.049986268148155044,0.27548759164312386,0,0,0,0,1,0,0,0,0.19758720404843663,0.16329586985793187,0.5183946488294314,0.5925110132158591,0.18648018648018647,0.31958762886597936,0.1103589472641416,0.20712919142080355,0.7928708085791966,G,Piney_Woods_RAC_G,0.0998850343827316,0.13939914163090128,319,23,229,0.0020575855529206253,0.00032933757721107854,2.374534255753858e-05,0.00023642101937723192,0.006930265402186844,0.19662921348314605,0.030303030303030304,0.005582915595956706,0.551807519695189,0.011553375009891589,0.0005539289388304187,0.010431924349947667,0.20376671678404684,-2.544759011159846,0.2801641757780063
210,Sherman,3022,0.0005830976077180919,0.0005282913944112332,0.3280254777070063,0.6799099655759148,0.3406158676545218,0.6527411347941718,0.38402585109476894,0.22604431095123284,0.7296805737785987,0.27031942622140104,Texas,32.0,0.0,0.0007655455129154937,0.23814426281444967,0.0,48421.0,1.0,1,0,1,0,0,0,0,1,0,0.0007619744839209048,5.95209625389942e-05,0.0006604887616836459,6.658869034521893e-05,0.0,0.0003238132245320899,0.9109018248369491,0.05204350195662215,0.2839311382901261,0.03297987102312026,0.0,0.21723506376571736,0,0,1,0,0,0,0,0,0.26845291885053313,0.3706410925778352,0.23411371237458192,0.5682819383259909,0.33333333333333337,0.11340206185567012,0.13137734042201896,0.0,0.9999999999999999,A,Panhandle_RAC_A,0.03299360063124136,0.08042918454935623,467,68,112,0.002967325340185901,0.001061057376620839,0.0001545008599790515,0.00025447200467137895,0.00038919167542593637,0.02247191011235955,0.09090909090909091,0.0007593557581727038,0.22692368516429773,0.010589013898080741,0.0,0.0009929906623029976,0.25380542686962276,-2.877592031249766,0.23721318779322223
211,Smith,232751,0.04789907452491866,0.05068058592318289,0.3025477707006369,0.5998126740269557,0.45641631273547034,0.38023283802584773,0.2961062019585087,0.2828831121667807,0.9519446978982355,0.04805530210176423,Texas,1164.0,7.0,0.028547439126784212,0.10899667640949341,0.030068728522336774,48423.0,4.0,4/5N,1,0,0,0,0,0,0,1,0.05509246337687691,0.04405082665051097,0.039309088725656985,0.011102940324952808,0.042708333333333334,0.04606782807676532,0.5246181186330405,0.5204113613917207,0.13448798231982872,0.07250228363029046,0.06358416209135243,0.3481525640478311,0,0,0,0,0,0,0,1,0.3201518163744803,0.3678382017531807,0.3311036789297659,0.7973568281938326,0.4055944055944055,0.21649484536082472,0.13114618763002345,0.6886516967072802,0.31134830329271973,G,Piney_Woods_RAC_G,0.0998850343827316,0.13939914163090128,319,23,229,0.0020575855529206253,0.00032933757721107854,2.374534255753858e-05,0.00023642101937723192,0.046021915619116976,0.19662921348314605,0.030303030303030304,0.04053749181491528,0.3612639548121516,0.005001052627056382,3.0075058753775495e-05,0.08358111113641942,0.15859008124562302,0.0,0.0
212,Somervell,9128,0.00183650096976314,0.0018654499955765074,0.49044585987261147,0.5166709711529665,0.3170132619351188,0.6524040582074999,0.49632122735150297,0.37062498846998787,0.8864407220389021,0.11355927796109722,Texas,22.0,0.0,0.0005185953474588828,0.04911675400656693,0.0,48425.0,3.0,2/3,1,0,0,1,0,0,0,0,0.0024985320247382426,0.0001222305480711488,0.003002221644016572,0.00027214508228046,0.0006944444444444445,0.002072404637005375,0.8885033119600265,0.03394071985621695,0.40816095082408105,0.043780746960268985,0.02636269231619028,0.4280755375838732,0,0,0,0,0,0,0,1,0.23454726188324596,0.4651287406226815,0.15384615384615383,0.7533039647577091,0.2773892773892773,0.25773195876288657,0.009790971832381201,0.0,0.9999999999999999,E,North_Central_Texas_RAC_E,1.0,1.0,1650,265,1753,0.0014874852724230453,0.00020420589895149552,3.2796704983118977e-05,0.00021695329749210404,0.0014403040412543176,1.0,0.9292929292929293,0.0014724898615001128,0.274668224756275,0.0024101665205959683,0.0,0.01612205977128357,0.15501752848378617,0.0,0.0
213,Starr,64633,0.013391152904522896,0.013861961755747382,0.05414012738853502,0.88136039333654,0.4988773117825689,0.3320507996588684,0.0,0.0891437639180312,0.920042047024731,0.0799579529752692,Texas,1005.0,4.0,0.024695016545661082,0.352785923562527,0.01990049751243781,48427.0,11.0,11,0,1,0,0,0,1,0,0,0.01933121334827999,0.00027741020040495507,0.005263895282509057,0.0004487498697177798,0.002604166666666667,0.001975260669645748,0.9999999999999998,0.00848046998059953,0.0,0.004858771681225374,0.013961829993705896,0.0,0,0,0,0,1,0,0,0,0.0588740285559371,0.00568821961473992,0.9397993311036791,0.0,0.046620046620046623,0.9999999999999999,0.18095961430505567,0.7682005840298057,0.23179941597019435,V,Lower_Rio_Grande_Valley_RAC_V,0.15260252261119156,0.25218884120171675,949,226,181,0.0023875325605438404,0.0006851431508787737,0.0001631637008415204,0.0001306753533288283,0.029644906822500587,0.07303370786516855,0.0,0.017540017498197905,1.0,0.015549332384385686,6.188789008710721e-05,0.017412565468607116,0.24778363993625546,0.0,0.0
214,Stephens,9366,0.002017757117616858,0.0017870909849222096,0.40764331210191085,0.5169437160677356,0.40550980143455284,0.27773727609088406,0.41028779338521737,0.3984095575001702,0.7008927935258813,0.29910720647411804,Texas,12.0,0.0,0.0002716451820022719,0.023025050386962634,0.0,48429.0,2.0,2/3,0,1,0,0,0,0,1,0,0.002557403552118841,0.00029654193836391754,0.002381762504253147,0.00022292735463399382,0.0012152777777777778,0.0012736653498262203,0.8811893908245458,0.08450298304968228,0.2907215204500888,0.03375993285970368,0.04496237957066235,0.2370735491832148,0,0,1,0,0,0,0,0,0.17610699439725283,0.17915143854249682,0.4782608695652173,0.6299559471365637,0.22377622377622372,0.27835051546391754,0.12705148102896016,0.6105125365018629,0.3894874634981371,D,Big_Country_RAC_D,0.016139866438380873,0.10935622317596567,604,29,79,0.005352279686746674,0.001967606166034687,9.447115697848664e-05,0.0002573524621138084,0.0018958352068096749,1.0,0.9292929292929293,0.0018884847551077677,0.3834192696629884,0.0012812299807815502,0.0,0.0033683981009217717,0.19143711296177665,-3.4709307196768306,0.17631812981527
